"","species","latitude","longitude","date_obs","source","carbon_values","nitrogen_values","ph_values","Landcover","Climate_Re","elevation","temp_mean","prec_mean","clouds_mean","fut_temp","ndvi_mean"
"1005","Amanita muscaria",46.692227,9.712211,2025-08-08,"gbif",612,754,54,"Forest","Cool Temperate Moist",1188,9.87500000000006,88.0833333333333,35.5208333333333,7.44166666666661,0.404325
"1006","Pinus mugo",46.0325485276,7.1123328034,2025-05-20,"inat",574,750,60,"Forest","Cool Temperate Moist",1534,7.85000000000008,120.75,39.4841666666667,5.63333333333327,0.427491666666667
"1007","Pinus mugo",46.8843923743,8.0994772921,2025-08-24,"inat",702,1036,52,"Forest","Cool Temperate Moist",1652,6.00833333333338,188,45.8725,4.21666666666664,0.343225
"1008","Amanita muscaria",46.65835,7.14468,2021-08-23,"gbif",727,1298,57,"Forest","Cool Temperate Moist",1333,9.14166666666671,134.666666666667,39.4391666666667,6.82499999999999,0.603683333333333
"1009","Amanita muscaria",46.859897,9.896583,2025-08-13,"gbif",621,833,59,"Forest","Cool Temperate Moist",1308,9.81666666666672,92.0833333333333,35.4783333333333,7.17500000000001,0.410608333333333
"1011","Amanita muscaria",46.765888,9.546881,2021-08-18,"gbif",672,775,51,"Forest","Cool Temperate Moist",1651,7.17500000000001,121.916666666667,42.8483333333333,4.55833333333334,0.494083333333333
"1012","Amanita muscaria",46.952725,9.102911,2021-08-21,"gbif",690,917,51,"Forest","Cool Temperate Moist",1640,6.3416666666667,187.583333333333,46.6366666666667,4.01666666666671,0.3282875
"1013","Amanita muscaria",46.585855,9.781342,2021-09-04,"gbif",546,863,54,"Forest","Cool Temperate Moist",1875,5.50000000000006,113.25,42.0441666666667,3.43333333333334,0.326304166666667
"1014","Amanita muscaria",46.248765,8.725757,2021-09-13,"gbif",646,677,50,"Forest","Cool Temperate Moist",1090,11.6416666666667,105.166666666667,32.8516666666667,9.58333333333337,0.558325
"1015","Amanita muscaria",47.437805,9.601965,2024-10-17,"gbif",693,876,60,"Forest","Cool Temperate Moist",783,11.7333333333333,120.5,39.1825,10.0833333333334,0.6834375
"1016","Amanita muscaria",46.808454,8.012949,2021-09-24,"gbif",707,1076,52,"Forest","Cool Temperate Moist",1474,7.7333333333334,158.5,41.2958333333333,5.83333333333337,0.380695833333333
"1017","Amanita muscaria",46.70878,7.81804,2021-09-22,"gbif",728,1206,55,"Forest","Cool Temperate Moist",1394,7.69166666666672,165.75,44.1941666666667,5.59166666666664,0.504125
"1018","Pinus mugo",47.164658,9.16218,2025-12-21,"gbif",655,876,50,"Forest","Cool Temperate Moist",1315,8.99166666666667,171.75,45.6408333333333,6.78333333333336,0.513145833333333
"1019","Amanita muscaria",46.180008,7.826517,2021-09-07,"gbif",514,660,64,"Forest","Cool Temperate Moist",1686,6.16666666666669,107.333333333333,34.9133333333333,4.14999999999998,0.424266666666667
"1020","Amanita muscaria",46.452972,6.193831,2021-09-14,"gbif",767,970,62,"Forest","Cool Temperate Moist",908,11.5666666666667,128.916666666667,38.94,10.1916666666667,0.6231
"1021","Pinus mugo",46.61352,7.21019,2024-01-21,"gbif",697,1312,59,"Forest","Cool Temperate Moist",1259,9.76666666666671,129.833333333333,38.1441666666667,7.29166666666669,0.608704166666667
"1022","Amanita muscaria",46.181399,7.605543,2021-09-04,"gbif",517,694,59,"Forest","Cool Temperate Moist",1666,7.75000000000006,105.666666666667,37.8691666666667,5.43333333333339,0.503508333333333
"1023","Abies alba",46.6541407683,6.3922713682,2022-02-19,"inat",736,942,61,"Forest","Cool Temperate Moist",1131,10.3666666666667,119.25,41.0716666666667,9.05833333333328,0.670720833333333
"1024","Amanita muscaria",46.77385,9.56649,2021-09-15,"gbif",756,852,53,"Forest","Cool Temperate Moist",1651,8.05833333333339,118.5,39.825,5.45833333333337,0.405975
"1025","Amanita muscaria",46.86987,8.047052,2025-08-11,"gbif",737,916,52,"Forest","Cool Temperate Moist",1127,9.40833333333336,164.666666666667,41.3275,7.625,0.5813
"1026","Amanita muscaria",46.70079,8.25585,2021-09-16,"gbif",744,920,55,"Forest","Cool Temperate Moist",1631,9.28333333333336,138.833333333333,37.9766666666667,7.5916666666667,0.481908333333333
"1027","Abies alba",47.5270891799,9.10030956,2021-10-22,"inat",563,872,55,"Forest","Cool Temperate Moist",557,12.5666666666667,103.166666666667,39.0066666666667,11.45,0.640308333333333
"1028","Amanita muscaria",46.153042,6.856028,2025-08-07,"gbif",673,775,57,"Forest","Cool Temperate Moist",1339,9.10833333333335,159.166666666667,36.75,6.35833333333335,0.3976625
"1029","Betula pendula",46.8223,9.37177,2025-06-09,"gbif",635,1048,62,"Forest","Cool Temperate Moist",704,13.15,94.8333333333333,34.8991666666667,10.6333333333333,0.591091666666667
"1030","Amanita muscaria",46.582363,9.439428,2025-08-23,"gbif",667,747,51,"Forest","Cool Temperate Moist",1665,8.05833333333334,102.25,39.4991666666667,6,0.490695833333333
"1031","Amanita muscaria",46.590353,9.772911,2025-08-23,"gbif",560,845,57,"Forest","Cool Temperate Moist",1755,5.60000000000002,111.833333333333,41.1233333333333,3.51666666666665,0.276845833333333
"1032","Amanita muscaria",46.65008,8.84297,2021-09-10,"gbif",703,749,52,"Forest","Cool Temperate Moist",1640,7.44166666666672,143.75,40.8566666666667,5.625,0.400425
"1033","Pinus sylvestris",47.09094,9.44734,2025-01-26,"gbif",667,942,52,"Forest","Cool Temperate Moist",1268,9.18333333333339,136.666666666667,41.7408333333333,6.70000000000005,0.625266666666667
"1034","Amanita muscaria",46.52274,6.94993,2021-09-10,"gbif",673,1214,56,"Forest","Cool Temperate Moist",1056,10.3333333333333,139.833333333333,39.405,8.33333333333331,0.467104166666667
"1035","Pinus mugo",47.18517,9.18693,2024-06-06,"gbif",722,895,51,"Forest","Cool Temperate Moist",1181,9.76666666666671,161.75,44.2491666666667,7.59166666666664,0.533458333333333
"1036","Picea abies",46.26688,10.13062,2025-04-22,"gbif",520,668,59,"Forest","Cool Temperate Moist",1308,9.26666666666671,85.75,34.8583333333333,7.34166666666664,0.549195833333333
"1038","Amanita muscaria",46.366199,8.016649,2021-10-07,"gbif",539,779,59,"Forest","Cool Temperate Moist",2080,5.94166666666666,118.916666666667,38.7433333333333,4.05833333333328,0.397704166666667
"1039","Amanita muscaria",46.41407,8.960278,2021-10-09,"gbif",688,795,50,"Forest","Cool Temperate Moist",780,12.6833333333334,103.166666666667,34.3683333333333,10.8583333333333,0.617008333333333
"1040","Amanita muscaria",46.799633,6.482487,2021-10-17,"gbif",713,977,58,"Forest","Cool Temperate Moist",1298,8.70833333333331,140,45.33,6.99166666666667,0.493645833333333
"1041","Amanita muscaria",46.548122,6.374025,2021-10-17,"gbif",642,762,63,"Forest","Cool Temperate Moist",723,12.4333333333334,122.083333333333,39.7958333333333,11.5000000000001,0.51495
"1042","Amanita muscaria",46.92463,6.48671,2024-10-25,"gbif",725,842,60,"Forest","Cool Temperate Moist",1208,10.225,142,43.5625,8.52499999999998,0.632833333333333
"1043","Betula pendula",46.33179,9.09452,2025-06-26,"gbif",652,747,49,"Forest","Cool Temperate Moist",1846,6.65000000000003,125.583333333333,36.5508333333333,4.55833333333334,0.3788625
"1044","Pinus sylvestris",47.04481,9.51143,2025-02-03,"gbif",593,776,56,"Forest","Cool Temperate Moist",649,13.1583333333334,110.583333333333,36.4275,10.6583333333333,0.648679166666667
"1045","Amanita muscaria",46.10788,9.02305,2021-10-07,"gbif",570,848,53,"Forest","Cool Temperate Moist",1540,8.75,133.833333333333,37.4716666666667,6.86666666666667,0.4899875
"1046","Amanita muscaria",46.60801,6.29649,2021-10-08,"gbif",779,1023,50,"Forest","Cool Temperate Moist",1359,8.64166666666671,157.583333333333,46.0475,7.40833333333342,0.5310625
"1047","Pinus mugo",46.4721416667,7.6651383333,2024-05-21,"inat",574,957,58,"Forest","Cool Temperate Moist",1452,8.32500000000005,130.916666666667,42.4558333333333,5.84999999999997,0.370333333333333
"1048","Amanita muscaria",46.10877,8.9584,2021-10-06,"gbif",710,656,46,"Forest","Cool Temperate Moist",759,13.7500000000001,115.333333333333,33.3916666666667,11.8333333333334,0.594395833333333
"1049","Pinus mugo",46.663738,10.117231,2024-06-16,"gbif",537,798,59,"Forest","Cool Temperate Moist",1879,4.95833333333343,98.25,40.5033333333333,2.81666666666666,0.30325
"1050","Betula pendula",46.28682,9.09315,2025-06-21,"gbif",573,762,52,"Forest","Cool Temperate Moist",1786,6.9833333333334,110.583333333333,34.2991666666667,4.83333333333337,0.581395833333333
"1051","Picea abies",46.74865,7.34049,2025-04-11,"gbif",702,1044,54,"Forest","Cool Temperate Moist",1036,10.4916666666667,123.833333333333,40.4741666666667,8.25833333333333,0.6702875
"1052","Amanita muscaria",46.160622,7.312132,2025-09-21,"gbif",558,803,59,"Forest","Cool Temperate Moist",1535,7.75000000000006,121.916666666667,37.6341666666667,5.21666666666675,0.533266666666667
"1053","Amanita muscaria",47.0185,7.53728,2021-10-11,"gbif",598,969,51,"Forest","Cool Temperate Moist",606,13.175,98,42.2208333333333,11.2,0.752266666666667
"1054","Pinus mugo",46.5908508056,9.7683496389,2023-08-14,"inat",558,848,57,"Forest","Cool Temperate Moist",1749,5.60000000000002,111.833333333333,41.1233333333333,3.51666666666665,0.304966666666667
"1055","Amanita muscaria",46.153422,7.314444,2025-09-21,"gbif",578,840,60,"Forest","Cool Temperate Moist",1529,7.01666666666671,126.583333333333,37.6341666666667,4.47499999999997,0.463604166666667
"1056","Picea abies",46.92517,8.32491,2025-04-21,"gbif",751,746,56,"Forest","Cool Temperate Moist",1182,8.64166666666671,158,39.4391666666667,7.18333333333334,0.603720833333333
"1057","Pinus mugo",46.8512268066,9.2457962036,2023-07-28,"inat",683,1086,49,"Forest","Cool Temperate Moist",1823,5.99166666666673,168.333333333333,47.495,3.52499999999998,0.323804166666667
"1059","Picea abies",46.99865,9.57541,2025-04-28,"gbif",598,1023,57,"Forest","Cool Temperate Moist",1089,11.2333333333333,123.166666666667,38.3391666666667,8.66666666666669,0.644275
"1060","Pinus mugo",46.0521166667,7.0501083333,2023-06-20,"inat",703,805,58,"Forest","Cool Temperate Moist",2044,5.25000000000006,119.166666666667,35.8833333333333,2.91666666666686,0.279683333333333
"1061","Amanita muscaria",46.56237,6.23223,2021-10-28,"gbif",706,1007,50,"Forest","Cool Temperate Moist",1375,8.75833333333333,149.333333333333,44.965,7.54166666666674,0.569520833333333
"1062","Amanita muscaria",46.454699,7.468743,2025-09-30,"gbif",619,948,57,"Forest","Cool Temperate Moist",1583,7.02500000000003,136.25,35.3683333333333,4.24166666666667,0.390566666666667
"1063","Pinus mugo",47.2416723601,7.44965045,2023-06-16,"inat",729,852,58,"Forest","Cool Temperate Moist",1369,9.69999999999999,119.666666666667,45.7908333333333,7.54166666666674,0.4931
"1064","Picea abies",46.858154,9.93707,2026-03-10,"gbif",628,870,55,"Forest","Cool Temperate Moist",1348,8.15833333333336,103.5,36.7758333333333,5.56666666666672,0.385675
"1065","Betula pendula",45.9043733202,8.9491445295,2025-09-08,"inat",569,728,57,"Forest","Cool Temperate Moist",860,13.5833333333334,112.333333333333,32.5308333333333,11.7416666666667,0.664366666666666
"1066","Amanita muscaria",45.978985,7.195615,2025-09-20,"gbif",561,783,61,"Forest","Cool Temperate Moist",1396,8.44166666666666,109,37.035,6.36666666666667,0.468691666666667
"1067","Pinus mugo",46.0287555556,7.1180388889,2023-05-07,"inat",587,800,60,"Forest","Cool Temperate Moist",1463,7.67500000000001,114.833333333333,39.4841666666667,5.4500000000001,0.368679166666667
